Barcode,BedFile
FLD0206,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0206/SLX-8772.FLD0206.cpg.filtered.CG.chr10.bed
FLD0207,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0207/SLX-8772.FLD0207.cpg.filtered.CG.chr10.bed
FLD0208,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0208/SLX-8772.FLD0208.cpg.filtered.CG.chr10.bed
FLD0209,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0209/SLX-8772.FLD0209.cpg.filtered.CG.chr10.bed
FLD0210,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0210/SLX-8772.FLD0210.cpg.filtered.CG.chr10.bed
FLD0211,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0211/SLX-8772.FLD0211.cpg.filtered.CG.chr10.bed
FLD0212,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0212/SLX-8772.FLD0212.cpg.filtered.CG.chr10.bed
FLD0213,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0213/SLX-8772.FLD0213.cpg.filtered.CG.chr10.bed
FLD0214,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0214/SLX-8772.FLD0214.cpg.filtered.CG.chr10.bed
FLD0215,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0215/SLX-8772.FLD0215.cpg.filtered.CG.chr10.bed
FLD0216,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0216/SLX-8772.FLD0216.cpg.filtered.CG.chr10.bed
FLD0217,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0217/SLX-8772.FLD0217.cpg.filtered.CG.chr10.bed
FLD0218,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0218/SLX-8772.FLD0218.cpg.filtered.CG.chr10.bed
FLD0219,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0219/SLX-8772.FLD0219.cpg.filtered.CG.chr10.bed
FLD0220,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0220/SLX-8772.FLD0220.cpg.filtered.CG.chr10.bed
FLD0221,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0221/SLX-8772.FLD0221.cpg.filtered.CG.chr10.bed
FLD0222,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0222/SLX-8772.FLD0222.cpg.filtered.CG.chr10.bed
FLD0223,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0223/SLX-8772.FLD0223.cpg.filtered.CG.chr10.bed
FLD0224,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0224/SLX-8772.FLD0224.cpg.filtered.CG.chr10.bed
FLD0225,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0225/SLX-8772.FLD0225.cpg.filtered.CG.chr10.bed
FLD0226,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0226/SLX-8772.FLD0226.cpg.filtered.CG.chr10.bed
FLD0227,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0227/SLX-8772.FLD0227.cpg.filtered.CG.chr10.bed
FLD0228,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0228/SLX-8772.FLD0228.cpg.filtered.CG.chr10.bed
FLD0229,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0229/SLX-8772.FLD0229.cpg.filtered.CG.chr10.bed
FLD0230,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0230/SLX-8772.FLD0230.cpg.filtered.CG.chr10.bed
FLD0231,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0231/SLX-8772.FLD0231.cpg.filtered.CG.chr10.bed
FLD0232,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0232/SLX-8772.FLD0232.cpg.filtered.CG.chr10.bed
FLD0233,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0233/SLX-8772.FLD0233.cpg.filtered.CG.chr10.bed
FLD0234,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0234/SLX-8772.FLD0234.cpg.filtered.CG.chr10.bed
FLD0235,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0235/SLX-8772.FLD0235.cpg.filtered.CG.chr10.bed
FLD0236,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0236/SLX-8772.FLD0236.cpg.filtered.CG.chr10.bed
FLD0237,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0237/SLX-8772.FLD0237.cpg.filtered.CG.chr10.bed
FLD0238,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0238/SLX-8772.FLD0238.cpg.filtered.CG.chr10.bed
FLD0239,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0239/SLX-8772.FLD0239.cpg.filtered.CG.chr10.bed
FLD0240,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0240/SLX-8772.FLD0240.cpg.filtered.CG.chr10.bed
FLD0289,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0289/SLX-8772.FLD0289.cpg.filtered.CG.chr10.bed
FLD0290,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0290/SLX-8772.FLD0290.cpg.filtered.CG.chr10.bed
FLD0291,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0291/SLX-8772.FLD0291.cpg.filtered.CG.chr10.bed
FLD0292,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0292/SLX-8772.FLD0292.cpg.filtered.CG.chr10.bed
FLD0293,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0293/SLX-8772.FLD0293.cpg.filtered.CG.chr10.bed
FLD0294,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0294/SLX-8772.FLD0294.cpg.filtered.CG.chr10.bed
FLD0295,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0295/SLX-8772.FLD0295.cpg.filtered.CG.chr10.bed
FLD0296,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0296/SLX-8772.FLD0296.cpg.filtered.CG.chr10.bed
FLD0297,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0297/SLX-8772.FLD0297.cpg.filtered.CG.chr10.bed
FLD0298,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0298/SLX-8772.FLD0298.cpg.filtered.CG.chr10.bed
FLD0299,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0299/SLX-8772.FLD0299.cpg.filtered.CG.chr10.bed
FLD0300,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0300/SLX-8772.FLD0300.cpg.filtered.CG.chr10.bed
FLD0301,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0301/SLX-8772.FLD0301.cpg.filtered.CG.chr10.bed
FLD0302,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0302/SLX-8772.FLD0302.cpg.filtered.CG.chr10.bed
FLD0303,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0303/SLX-8772.FLD0303.cpg.filtered.CG.chr10.bed
FLD0304,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0304/SLX-8772.FLD0304.cpg.filtered.CG.chr10.bed
FLD0305,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0305/SLX-8772.FLD0305.cpg.filtered.CG.chr10.bed
FLD0306,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0306/SLX-8772.FLD0306.cpg.filtered.CG.chr10.bed
FLD0307,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0307/SLX-8772.FLD0307.cpg.filtered.CG.chr10.bed
FLD0308,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0308/SLX-8772.FLD0308.cpg.filtered.CG.chr10.bed
FLD0309,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0309/SLX-8772.FLD0309.cpg.filtered.CG.chr10.bed
FLD0310,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0310/SLX-8772.FLD0310.cpg.filtered.CG.chr10.bed
FLD0311,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0311/SLX-8772.FLD0311.cpg.filtered.CG.chr10.bed
FLD0312,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0312/SLX-8772.FLD0312.cpg.filtered.CG.chr10.bed
FLD0313,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0313/SLX-8772.FLD0313.cpg.filtered.CG.chr10.bed
FLD0314,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0314/SLX-8772.FLD0314.cpg.filtered.CG.chr10.bed
FLD0315,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0315/SLX-8772.FLD0315.cpg.filtered.CG.chr10.bed
FLD0316,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0316/SLX-8772.FLD0316.cpg.filtered.CG.chr10.bed
FLD0317,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0317/SLX-8772.FLD0317.cpg.filtered.CG.chr10.bed
FLD0318,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0318/SLX-8772.FLD0318.cpg.filtered.CG.chr10.bed
FLD0319,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0319/SLX-8772.FLD0319.cpg.filtered.CG.chr10.bed
FLD0320,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0320/SLX-8772.FLD0320.cpg.filtered.CG.chr10.bed
FLD0321,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0321/SLX-8772.FLD0321.cpg.filtered.CG.chr10.bed
FLD0322,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0322/SLX-8772.FLD0322.cpg.filtered.CG.chr10.bed
FLD0323,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0323/SLX-8772.FLD0323.cpg.filtered.CG.chr10.bed
FLD0324,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0324/SLX-8772.FLD0324.cpg.filtered.CG.chr10.bed
FLD0325,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0325/SLX-8772.FLD0325.cpg.filtered.CG.chr10.bed
FLD0326,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0326/SLX-8772.FLD0326.cpg.filtered.CG.chr10.bed
FLD0327,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0327/SLX-8772.FLD0327.cpg.filtered.CG.chr10.bed
FLD0328,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0328/SLX-8772.FLD0328.cpg.filtered.CG.chr10.bed
FLD0329,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0329/SLX-8772.FLD0329.cpg.filtered.CG.chr10.bed
FLD0330,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0330/SLX-8772.FLD0330.cpg.filtered.CG.chr10.bed
FLD0331,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0331/SLX-8772.FLD0331.cpg.filtered.CG.chr10.bed
FLD0332,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0332/SLX-8772.FLD0332.cpg.filtered.CG.chr10.bed
FLD0333,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0333/SLX-8772.FLD0333.cpg.filtered.CG.chr10.bed
FLD0334,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0334/SLX-8772.FLD0334.cpg.filtered.CG.chr10.bed
FLD0335,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0335/SLX-8772.FLD0335.cpg.filtered.CG.chr10.bed
FLD0336,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0336/SLX-8772.FLD0336.cpg.filtered.CG.chr10.bed
FLD0337,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0337/SLX-8772.FLD0337.cpg.filtered.CG.chr10.bed
FLD0338,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0338/SLX-8772.FLD0338.cpg.filtered.CG.chr10.bed
FLD0339,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0339/SLX-8772.FLD0339.cpg.filtered.CG.chr10.bed
FLD0340,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0340/SLX-8772.FLD0340.cpg.filtered.CG.chr10.bed
FLD0341,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0341/SLX-8772.FLD0341.cpg.filtered.CG.chr10.bed
FLD0342,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0342/SLX-8772.FLD0342.cpg.filtered.CG.chr10.bed
FLD0343,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0343/SLX-8772.FLD0343.cpg.filtered.CG.chr10.bed
FLD0344,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0344/SLX-8772.FLD0344.cpg.filtered.CG.chr10.bed
FLD0345,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0345/SLX-8772.FLD0345.cpg.filtered.CG.chr10.bed
FLD0346,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0346/SLX-8772.FLD0346.cpg.filtered.CG.chr10.bed
FLD0347,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0347/SLX-8772.FLD0347.cpg.filtered.CG.chr10.bed
FLD0348,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0348/SLX-8772.FLD0348.cpg.filtered.CG.chr10.bed
FLD0349,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0349/SLX-8772.FLD0349.cpg.filtered.CG.chr10.bed
FLD0350,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0350/SLX-8772.FLD0350.cpg.filtered.CG.chr10.bed
FLD0351,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0351/SLX-8772.FLD0351.cpg.filtered.CG.chr10.bed
FLD0352,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0352/SLX-8772.FLD0352.cpg.filtered.CG.chr10.bed
FLD0353,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0353/SLX-8772.FLD0353.cpg.filtered.CG.chr10.bed
FLD0354,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0354/SLX-8772.FLD0354.cpg.filtered.CG.chr10.bed
FLD0355,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0355/SLX-8772.FLD0355.cpg.filtered.CG.chr10.bed
FLD0356,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0356/SLX-8772.FLD0356.cpg.filtered.CG.chr10.bed
FLD0357,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0357/SLX-8772.FLD0357.cpg.filtered.CG.chr10.bed
FLD0358,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0358/SLX-8772.FLD0358.cpg.filtered.CG.chr10.bed
FLD0359,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0359/SLX-8772.FLD0359.cpg.filtered.CG.chr10.bed
FLD0360,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0360/SLX-8772.FLD0360.cpg.filtered.CG.chr10.bed
FLD0361,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0361/SLX-8772.FLD0361.cpg.filtered.CG.chr10.bed
FLD0362,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0362/SLX-8772.FLD0362.cpg.filtered.CG.chr10.bed
FLD0363,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0363/SLX-8772.FLD0363.cpg.filtered.CG.chr10.bed
FLD0364,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0364/SLX-8772.FLD0364.cpg.filtered.CG.chr10.bed
FLD0365,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0365/SLX-8772.FLD0365.cpg.filtered.CG.chr10.bed
FLD0366,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0366/SLX-8772.FLD0366.cpg.filtered.CG.chr10.bed
FLD0367,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0367/SLX-8772.FLD0367.cpg.filtered.CG.chr10.bed
FLD0368,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0368/SLX-8772.FLD0368.cpg.filtered.CG.chr10.bed
FLD0369,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0369/SLX-8772.FLD0369.cpg.filtered.CG.chr10.bed
FLD0370,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0370/SLX-8772.FLD0370.cpg.filtered.CG.chr10.bed
FLD0371,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0371/SLX-8772.FLD0371.cpg.filtered.CG.chr10.bed
FLD0372,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0372/SLX-8772.FLD0372.cpg.filtered.CG.chr10.bed
FLD0373,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0373/SLX-8772.FLD0373.cpg.filtered.CG.chr10.bed
FLD0374,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0374/SLX-8772.FLD0374.cpg.filtered.CG.chr10.bed
FLD0375,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0375/SLX-8772.FLD0375.cpg.filtered.CG.chr10.bed
FLD0376,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0376/SLX-8772.FLD0376.cpg.filtered.CG.chr10.bed
FLD0377,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0377/SLX-8772.FLD0377.cpg.filtered.CG.chr10.bed
FLD0378,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0378/SLX-8772.FLD0378.cpg.filtered.CG.chr10.bed
FLD0379,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0379/SLX-8772.FLD0379.cpg.filtered.CG.chr10.bed
FLD0380,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0380/SLX-8772.FLD0380.cpg.filtered.CG.chr10.bed
FLD0381,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0381/SLX-8772.FLD0381.cpg.filtered.CG.chr10.bed
FLD0382,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0382/SLX-8772.FLD0382.cpg.filtered.CG.chr10.bed
FLD0383,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0383/SLX-8772.FLD0383.cpg.filtered.CG.chr10.bed
FLD0384,/home/ssg29/results/SLX-8772.Homo_sapiens.v1/BisSNP/FLD0384/SLX-8772.FLD0384.cpg.filtered.CG.chr10.bed
